transaction_row_id,order_id,order_id,data_key,salesman_id,customer_id,product_id,license,quantity
6906,AMER-2023-149006,12/7/2023,20231207,3273,1075,2004,KPA0MECF4V,1
6907,AMER-2023-149468,5/21/2023,20230521,3154,1028,2003,X4XJZI0OS6,2
6908,AMER-2022-140249,9/28/2022,20220928,3518,1058,2007,3QIILBYSSS,2
6909,AMER-2023-135503,12/11/2023,20231211,3069,1096,2005,4JUIU6HGIQ,2
6910,AMER-2020-126277,9/13/2020,20200913,3024,1011,2003,7DHPPJ8QEI,3
6911,AMER-2023-115301,7/30/2023,20230730,3365,1024,2001,W0ZICV4TS0,2
6912,AMER-2023-168942,8/2/2023,20230802,3076,1057,2004,WGLUMD0PHH,3
6913,AMER-2023-128398,5/3/2023,20230503,3606,1023,2010,RR5D9655TI,4
6914,EMEA-2021-104115,6/12/2021,20210612,3102,1080,2007,Y4BVE23ZYQ,2
6915,APJ-2020-142510,12/22/2020,20201222,3414,1070,2004,9HY1LJ2686,1
6916,APJ-2020-142510,12/22/2020,20201222,3414,1070,2003,9AO43ZETAF,6
6917,APJ-2020-142510,12/22/2020,20201222,3414,1070,2009,CGBO6ZJAGM,4
6918,AMER-2020-124247,12/16/2020,20201216,3742,1083,2002,W9WNGZZL1P,5
6919,AMER-2022-105473,4/17/2022,20220417,3299,1052,2009,5Q5986YPV7,3
6920,EMEA-2021-102806,5/21/2021,20210521,3429,1009,2003,ZAAMWANI1S,2
6921,AMER-2023-121706,2/27/2023,20230227,3079,1098,2008,3C7A53XEZH,7
6922,EMEA-2023-109211,4/5/2023,20230405,3391,1025,2011,ARW7MDC83E,1
6923,EMEA-2021-134257,3/16/2021,20210316,3385,1061,2002,FJ0S58E5TP,5
6924,EMEA-2021-134257,3/16/2021,20210316,3385,1061,2011,2W7D898P24,2
6925,EMEA-2021-137925,11/30/2021,20211130,3539,1016,2009,9VFOBFKYSD,7
6926,EMEA-2021-137925,11/30/2021,20211130,3539,1016,2001,V7YIVP1NH4,12
6927,AMER-2022-140046,7/29/2022,20220729,3731,1038,2002,JL1CYSOTI2,3
6928,AMER-2022-140382,6/24/2022,20220624,3077,1067,2004,56YC8BR4MI,4
6929,AMER-2022-140382,6/24/2022,20220624,3077,1067,2002,JOPD5C2SHC,3
6930,AMER-2022-140382,6/24/2022,20220624,3077,1067,2007,0F61JZQJ2T,7
6931,AMER-2022-140382,6/24/2022,20220624,3077,1067,2009,5ZUMRA8FMZ,1
6932,EMEA-2020-164182,7/14/2020,20200714,3462,1092,2007,3CFMP0KN3N,1
6933,EMEA-2020-164182,7/14/2020,20200714,3462,1092,2007,4FSQBFISN2,2
6934,EMEA-2020-164182,7/14/2020,20200714,3462,1092,2005,IQAVCSE94P,2
6935,EMEA-2020-164182,7/14/2020,20200714,3462,1092,2006,0PR6L5K742,2
6936,APJ-2023-137365,12/1/2023,20231201,3163,1050,2010,DK6XFZ0C1B,3
6937,APJ-2022-129847,9/3/2022,20220903,3639,1100,2005,BDN98IVAF1,2
6938,APJ-2020-126963,6/15/2020,20200615,3520,1011,2009,OEMFY8NDQV,2
6939,AMER-2022-125094,11/6/2022,20221106,3414,1070,2010,HDT9GZ2O2P,4
6940,EMEA-2023-107132,6/27/2023,20230627,3610,1061,2003,NOQPXLQ20R,2
6941,EMEA-2023-107132,6/27/2023,20230627,3610,1061,2009,TLEX7QGPTE,5
6942,EMEA-2023-107132,6/27/2023,20230627,3610,1061,2004,HLPY1DW0UR,4
6943,EMEA-2023-107132,6/27/2023,20230627,3610,1061,2009,76KBFOLOQB,3
6944,AMER-2021-139248,7/25/2021,20210725,3710,1018,2007,1IPY27BKVR,5
6945,APJ-2020-148369,9/23/2020,20200923,3765,1072,2003,71NZN7I9VT,4
6946,EMEA-2022-106243,10/1/2022,20221001,3412,1051,2001,F8I9ZWBODW,5
6947,AMER-2021-126466,11/9/2021,20211109,3271,1043,2012,42PD04LPHQ,2
6948,APJ-2021-130365,4/25/2021,20210425,3234,1046,2004,WEPR0N80PQ,2
6949,APJ-2021-130365,4/25/2021,20210425,3234,1046,2002,OK42XG8P8P,3
6950,EMEA-2023-143021,11/20/2023,20231120,3400,1026,2003,UC0FQAT5DZ,7
6951,EMEA-2023-143021,11/20/2023,20231120,3400,1026,2003,OM22IYNQYX,3
6952,APJ-2021-161767,11/20/2021,20211120,3137,1076,2013,OWOWEF9P7Q,2
6953,AMER-2021-129917,10/2/2021,20211002,3032,1002,2003,5FOCVZ9VEF,3
6954,AMER-2021-129917,10/2/2021,20211002,3032,1002,2003,436CHUGFM2,4
6955,AMER-2021-129917,10/2/2021,20211002,3032,1002,2007,7T0K1EXNSX,5
6956,AMER-2021-115420,4/25/2021,20210425,3323,1061,2011,I5H7WOJTJJ,2
6957,EMEA-2022-157588,7/15/2022,20220715,3782,1042,2003,0UPFOEGW6Y,5
6958,EMEA-2022-157588,7/15/2022,20220715,3782,1042,2005,HYJCX2J6MH,1
6959,AMER-2021-167255,9/27/2021,20210927,3564,1011,2004,VUCNYD1L2M,1
6960,AMER-2021-167255,9/27/2021,20210927,3564,1011,2009,APPA4TBMKX,3
6961,AMER-2021-167255,9/27/2021,20210927,3564,1011,2009,6X1I5NRMXS,2
6962,AMER-2023-162096,11/11/2023,20231111,3354,1091,2006,HIKYTPZTBS,3
6963,AMER-2022-157161,7/17/2022,20220717,3064,1041,2011,SZQMJZVJYQ,5
6964,AMER-2022-157161,7/17/2022,20220717,3064,1041,2006,RYEHD7LXYT,3
6965,AMER-2022-157161,7/17/2022,20220717,3064,1041,2003,PF4CUWIQ3F,5
6966,AMER-2022-157161,7/17/2022,20220717,3064,1041,2010,479GDL5687,2
6967,AMER-2022-157161,7/17/2022,20220717,3064,1041,2003,0J0P3L6Q4Z,2
6968,AMER-2022-157161,7/17/2022,20220717,3064,1041,2009,D4924FX8QU,9
6969,EMEA-2021-110765,10/16/2021,20211016,3173,1022,2007,ZPP8IO5W3F,3
6970,AMER-2022-163937,1/10/2022,20220110,3678,1088,2005,ULDN08TM0O,5
6971,AMER-2023-153822,9/20/2023,20230920,3456,1093,2004,5BT5UBZDAM,2
6972,AMER-2023-153822,9/20/2023,20230920,3456,1093,2010,W1ZGGBJNKO,2
6973,AMER-2023-153822,9/20/2023,20230920,3456,1093,2007,K04TMRYEXL,2
6974,AMER-2023-153822,9/20/2023,20230920,3456,1093,2003,LE4V8UG4AI,4
6975,APJ-2023-146185,9/16/2023,20230916,3231,1002,2006,SE8HEOEIHM,2
6976,AMER-2021-112144,6/28/2021,20210628,3389,1028,2002,07JA7MJU4D,2
6977,AMER-2021-112144,6/28/2021,20210628,3389,1028,2005,ZFPYRH87M7,4
6978,EMEA-2022-119298,11/26/2022,20221126,3213,1078,2007,698EJXKDUO,2
6979,EMEA-2023-155159,11/26/2023,20231126,3112,1042,2009,D443I3Z1A6,9
6980,AMER-2023-149076,1/15/2023,20230115,3003,1031,2009,XONSP8NOJL,5
6981,EMEA-2020-146990,11/7/2020,20201107,3163,1050,2012,0969IR5ZNQ,4
6982,EMEA-2020-146990,11/7/2020,20201107,3163,1050,2009,K44MGQB9SR,3
6983,AMER-2022-116526,9/2/2022,20220902,3351,1007,2003,TACZMPQEJP,5
6984,AMER-2022-116526,9/2/2022,20220902,3351,1007,2007,RCKMWDGZZI,1
6985,AMER-2022-116526,9/2/2022,20220902,3351,1007,2008,BCA3MNXRBR,4
6986,AMER-2022-116526,9/2/2022,20220902,3351,1007,2003,32D738DDUX,4
6987,AMER-2022-116526,9/2/2022,20220902,3351,1007,2006,N7KOSFU4JZ,2
6988,AMER-2022-116526,9/2/2022,20220902,3351,1007,2003,IYUOBYIYGX,5
6989,EMEA-2023-158561,11/12/2023,20231112,3180,1005,2008,Z2D3X9H8MT,5
6990,APJ-2023-165099,12/12/2023,20231212,3590,1073,2008,DMB6D8ZFVF,2
6991,EMEA-2021-109386,11/8/2021,20211108,3585,1024,2008,W7DURE3JNU,3
6992,EMEA-2021-109386,11/8/2021,20211108,3585,1024,2007,NKAKN5Y91R,5
6993,EMEA-2021-109386,11/8/2021,20211108,3585,1024,2005,7LHLE3I99L,3
6994,EMEA-2021-109386,11/8/2021,20211108,3585,1024,2006,BVSK27GVF4,7
6995,EMEA-2021-109386,11/8/2021,20211108,3585,1024,2006,AR1PEB854O,5
6996,EMEA-2021-166800,11/19/2021,20211119,3637,1025,2008,WX4QGCXIOJ,4
6997,APJ-2023-117443,12/24/2023,20231224,3081,1031,2003,P01PKKX3XE,4
6998,APJ-2023-117443,12/24/2023,20231224,3081,1031,2009,O9YBOFP8W6,4
6999,AMER-2022-134369,9/17/2022,20220917,3605,1089,2009,CEMDC9CWGV,2
7000,EMEA-2023-123687,5/27/2023,20230527,3170,1011,2008,D2DVRFRWQB,3
7001,EMEA-2023-123687,5/27/2023,20230527,3170,1011,2009,SE4EO3H1R1,2
7002,APJ-2021-104871,3/30/2021,20210330,3661,1083,2002,66HGFNHKL7,4
7003,AMER-2020-133158,8/19/2020,20200819,3695,1062,2005,MWK9B2RDC4,7
7004,AMER-2020-133158,8/19/2020,20200819,3695,1062,2003,XXG2XM2O8K,2
7005,APJ-2020-126333,12/23/2020,20201223,3546,1055,2009,JYX7AP77CA,1
7006,EMEA-2021-141740,11/1/2021,20211101,3224,1054,2002,EPV96UTZ9N,2
7007,APJ-2020-119466,12/15/2020,20201215,3134,1010,2005,201RY3CO8Y,2
7008,AMER-2021-154823,8/21/2021,20210821,3472,1054,2003,YRD76DB9FB,2
7009,AMER-2021-154823,8/21/2021,20210821,3472,1054,2002,K2YUB8IABC,3
7010,AMER-2021-154823,8/21/2021,20210821,3472,1054,2005,9NDF1HNION,1
7011,EMEA-2020-135881,5/23/2020,20200523,3219,1044,2003,6TI6CGL5BX,5
7012,EMEA-2020-135881,5/23/2020,20200523,3219,1044,2009,EE16RYJLDX,2
7013,EMEA-2020-135881,5/23/2020,20200523,3219,1044,2008,W6OVRHG8X0,1
7014,AMER-2023-141201,12/10/2023,20231210,3627,1046,2001,MYM3UDQDMP,3
7015,EMEA-2020-114790,3/11/2020,20200311,3525,1005,2008,A5OLB9B05B,3
7016,EMEA-2020-114790,3/11/2020,20200311,3525,1005,2010,6UYW7XGXM4,2
7017,EMEA-2020-114790,3/11/2020,20200311,3525,1005,2007,0OZOVVJUS5,3
7018,EMEA-2020-114790,3/11/2020,20200311,3525,1005,2009,0YWNVX1O6K,3
7019,EMEA-2022-154256,6/24/2022,20220624,3326,1099,2002,IC2D2IVX53,7
7020,EMEA-2020-124737,8/23/2020,20200823,3276,1010,2009,MCBHD5FFY1,3
7021,EMEA-2020-124737,8/23/2020,20200823,3276,1010,2009,WYD04W47JV,1
7022,EMEA-2020-124737,8/23/2020,20200823,3276,1010,2005,47BSX1V0V3,3
7023,EMEA-2020-124737,8/23/2020,20200823,3276,1010,2007,ZB6PC0OGXQ,9
7024,EMEA-2020-124737,8/23/2020,20200823,3276,1010,2009,815IX52CV2,6
7025,EMEA-2020-124737,8/23/2020,20200823,3276,1010,2009,GHRWS4RLEV,9
7026,EMEA-2023-101840,2/7/2023,20230207,3260,1038,2007,08BHVU3OAX,6
7027,EMEA-2023-101840,2/7/2023,20230207,3260,1038,2003,FWU8ZGSU4P,4
7028,EMEA-2023-131653,1/30/2023,20230130,3362,1038,2002,1F4KUTHEC4,2
7029,AMER-2022-157840,12/21/2022,20221221,3431,1049,2009,Y8RBCHVYZ1,5
7030,EMEA-2022-145548,11/12/2022,20221112,3495,1081,2004,ZC6NUVZC3K,3
7031,EMEA-2022-145548,11/12/2022,20221112,3495,1081,2010,LHK7CK2Q5A,2
7032,EMEA-2022-145548,11/12/2022,20221112,3495,1081,2006,AP5L7AMI49,3
7033,EMEA-2022-145548,11/12/2022,20221112,3495,1081,2002,NP3NM24SBJ,3
7034,EMEA-2022-145548,11/12/2022,20221112,3495,1081,2003,T2HC2P6EQ6,3
7035,EMEA-2022-145548,11/12/2022,20221112,3495,1081,2003,KMXJ0CDYRM,3
7036,AMER-2023-119494,11/10/2023,20231110,3532,1005,2002,1GFKQO2SLC,3
7037,EMEA-2020-124618,5/2/2020,20200502,3751,1042,2014,8JPDYU5ZAM,2
7038,EMEA-2023-161970,9/23/2023,20230923,3288,1087,2009,U641XDU65G,2
7039,EMEA-2023-161970,9/23/2023,20230923,3288,1087,2006,QBYD44SE1J,3
7040,EMEA-2023-103443,12/18/2023,20231218,3248,1047,2004,MURRQ6W2PJ,2
7041,EMEA-2023-103443,12/18/2023,20231218,3248,1047,2003,SE3IU1R8WO,3
7042,EMEA-2023-103443,12/18/2023,20231218,3248,1047,2005,0R135DTLAA,2
7043,EMEA-2023-165358,7/19/2023,20230719,3278,1099,2014,MZR1WGCT79,5
7044,EMEA-2023-165358,7/19/2023,20230719,3278,1099,2002,LPY48WKP9N,4
7045,EMEA-2023-165358,7/19/2023,20230719,3278,1099,2009,GTRPSCOD0F,2
7046,APJ-2022-160136,11/4/2022,20221104,3602,1056,2009,2Q2DRJRTZ6,2
7047,AMER-2020-150581,4/8/2020,20200408,3135,1032,2003,2KB81GML2O,1
7048,AMER-2020-150581,4/8/2020,20200408,3135,1032,2010,ZROMP9KX6E,4
7049,EMEA-2022-119515,8/15/2022,20220815,3310,1100,2009,FDJJH2PQG1,3
7050,EMEA-2020-141355,9/25/2020,20200925,3594,1101,2006,VRO8NBSJNR,2
7051,AMER-2022-165330,12/12/2022,20221212,3577,1024,2003,JDDZZ0NS47,5
7052,AMER-2022-165330,12/12/2022,20221212,3577,1024,2006,3N8KF0MNEN,2
7053,AMER-2022-165330,12/12/2022,20221212,3577,1024,2009,G563S1AGYN,1
7054,AMER-2022-165330,12/12/2022,20221212,3577,1024,2010,5KPIUJ4ALZ,4
7055,AMER-2022-165330,12/12/2022,20221212,3577,1024,2002,WU32V8UPO7,5
7056,AMER-2022-165330,12/12/2022,20221212,3577,1024,2003,1F65JXB2GG,3
7057,AMER-2022-165330,12/12/2022,20221212,3577,1024,2003,UK5RMOSFOH,9
7058,AMER-2022-165330,12/12/2022,20221212,3577,1024,2003,4KRRJZQW5E,7
7059,AMER-2022-165330,12/12/2022,20221212,3577,1024,2004,081LR68SG4,3
7060,AMER-2022-165330,12/12/2022,20221212,3577,1024,2008,299A1E8L8U,2
7061,AMER-2022-165330,12/12/2022,20221212,3577,1024,2003,WO2VJA549L,2
7062,EMEA-2021-132633,2/3/2021,20210203,3176,1056,2003,NBDYT4AACE,3
7063,EMEA-2022-157742,12/30/2022,20221230,3108,1085,2011,WTCH3NW8IF,3
7064,EMEA-2023-127712,9/1/2023,20230901,3451,1023,2009,T6118YR58E,2
7065,EMEA-2023-169474,2/5/2023,20230205,3283,1009,2008,WCW6YAT3E8,3
7066,AMER-2020-106726,12/6/2020,20201206,3277,1016,2004,MAEB3LW84B,7
7067,AMER-2022-147473,5/31/2022,20220531,3645,1055,2009,BUT60BKBIK,6
7068,APJ-2022-114209,5/22/2022,20220522,3156,1080,2003,YO4U9EDQL0,2
7069,APJ-2022-114209,5/22/2022,20220522,3156,1080,2009,CZ37KVS8XU,9
7070,AMER-2020-141901,8/9/2020,20200809,3422,1072,2009,111OWDPBBW,1
7071,APJ-2022-164490,9/6/2022,20220906,3712,1075,2009,K3E7DFHC18,2
7072,APJ-2022-112256,7/24/2022,20220724,3238,1101,2006,SL1TACEYVP,2
7073,APJ-2022-112256,7/24/2022,20220724,3238,1101,2009,F7MMIWAUNH,1
7074,APJ-2022-112256,7/24/2022,20220724,3238,1101,2006,BFXNX391Z2,5
7075,APJ-2022-112256,7/24/2022,20220724,3238,1101,2003,DFNA55EEHW,4
7076,APJ-2022-112256,7/24/2022,20220724,3238,1101,2009,SX0N727LJR,2
7077,AMER-2022-167416,5/13/2022,20220513,3759,1088,2011,RV3FV188QN,5
7078,EMEA-2022-106950,9/3/2022,20220903,3556,1007,2003,7UFM8U8K5A,7
7079,EMEA-2022-106950,9/3/2022,20220903,3556,1007,2008,KHW723EUE4,9
7080,EMEA-2022-106950,9/3/2022,20220903,3556,1007,2006,CX7EXVZEZM,4
7081,EMEA-2022-106950,9/3/2022,20220903,3556,1007,2003,HTF8EPAWRC,3
7082,EMEA-2022-106950,9/3/2022,20220903,3556,1007,2010,Q8I1BPF31I,3
7083,EMEA-2022-106950,9/3/2022,20220903,3556,1007,2003,PPBYYFDQMA,5
7084,AMER-2023-118724,7/22/2023,20230722,3256,1093,2006,WSMT7U1TA5,2
7085,AMER-2023-118724,7/22/2023,20230722,3256,1093,2007,E9HGK64AH0,9
7086,EMEA-2023-112004,9/26/2023,20230926,3341,1057,2003,NCK6W65SH5,5
7087,EMEA-2023-112004,9/26/2023,20230926,3341,1057,2009,85DE8Z1BGI,2
7088,AMER-2023-143175,8/4/2023,20230804,3655,1036,2004,M7DKWM6GU5,3
7089,EMEA-2021-105844,10/25/2021,20211025,3227,1033,2006,Y0TFAJL5O2,4
7090,AMER-2023-118864,6/16/2023,20230616,3121,1008,2007,48497CY19M,1
7091,EMEA-2021-119480,1/9/2021,20210109,3531,1040,2009,VQ9WRXQLY8,3
7092,EMEA-2021-119480,1/9/2021,20210109,3531,1040,2008,LI10MCUD2A,3
7093,EMEA-2021-119480,1/9/2021,20210109,3531,1040,2006,0HMNGWJQ0D,2
7094,EMEA-2021-119480,1/9/2021,20210109,3531,1040,2009,RYAR9E0GEV,5
7095,APJ-2021-153374,2/9/2021,20210209,3536,1039,2010,ZD4GBQAJQC,6
7096,EMEA-2022-101980,8/20/2022,20220820,3262,1088,2003,8LV4IE7A6I,6
7097,EMEA-2022-101980,8/20/2022,20220820,3262,1088,2003,UWQRRDVC9W,2
7098,EMEA-2022-101980,8/20/2022,20220820,3262,1088,2003,8R8PM872CK,5
7099,EMEA-2023-144596,11/7/2023,20231107,3264,1071,2009,DFIHN191FC,9
7100,EMEA-2021-124933,12/26/2021,20211226,3651,1006,2009,0CGYD5F5IN,6
7101,AMER-2020-159625,11/23/2020,20201123,3326,1099,2011,3KRF22TYMK,3
7102,APJ-2022-144337,8/2/2022,20220802,3738,1089,2009,198583NZA3,2
7103,EMEA-2020-117478,9/21/2020,20200921,3406,1036,2003,K2F9I4BP7K,3
7104,AMER-2023-147410,9/5/2023,20230905,3413,1009,2004,E38QYQBLK5,2
7105,AMER-2023-128944,6/20/2023,20230620,3543,1024,2002,OM1M2OEQRL,6
7106,AMER-2023-128944,6/20/2023,20230620,3543,1024,2005,D74EV5J1EC,3
7107,AMER-2023-128944,6/20/2023,20230620,3543,1024,2010,IGTTAW0W5X,9
7108,EMEA-2022-109666,4/20/2022,20220420,3028,1067,2007,2A6DIHODNH,2
7109,EMEA-2022-109666,4/20/2022,20220420,3028,1067,2006,IB1LQ5L389,2
7110,EMEA-2022-109666,4/20/2022,20220420,3028,1067,2004,VV1HDFS7CO,4
7111,EMEA-2022-109666,4/20/2022,20220420,3028,1067,2009,SWFZP87G5Z,2
7112,EMEA-2022-109666,4/20/2022,20220420,3028,1067,2006,AHVLL99HVV,2
7113,EMEA-2022-109666,4/20/2022,20220420,3028,1067,2009,7OYCSN486R,5
7114,EMEA-2022-109666,4/20/2022,20220420,3028,1067,2003,POEC2BK18I,2
7115,EMEA-2022-102239,5/6/2022,20220506,3353,1084,2003,0Q7PLTLMVV,6
7116,EMEA-2022-102239,5/6/2022,20220506,3353,1084,2003,7WK9ZRRIEI,2
7117,AMER-2020-143168,10/18/2020,20201018,3491,1080,2009,X8OJ7MM6Y3,2
7118,AMER-2020-143168,10/18/2020,20201018,3491,1080,2003,MI4BLLTQG6,1
7119,EMEA-2023-104906,2/14/2023,20230214,3688,1023,2009,ASHDDCG4N3,3
7120,AMER-2023-118122,11/18/2023,20231118,3056,1027,2003,VL96RWZH4N,2
7121,EMEA-2020-147774,1/21/2020,20200121,3153,1042,2003,DK1SN12PC5,1
7122,AMER-2023-166926,12/2/2023,20231202,3003,1031,2009,KP07CLUOGK,7
7123,AMER-2023-166926,12/2/2023,20231202,3003,1031,2001,I46OLJUPOE,2
7124,EMEA-2021-128013,8/9/2021,20210809,3752,1035,2005,A7WE1WMMQP,3
7125,EMEA-2021-128013,8/9/2021,20210809,3752,1035,2009,ICVSIG2A6Q,3
7126,EMEA-2022-123176,9/28/2022,20220928,3507,1057,2009,YNUK7PWCFR,3
7127,EMEA-2022-123176,9/28/2022,20220928,3507,1057,2006,K9WTRLVHAR,3
7128,APJ-2022-117541,11/15/2022,20221115,3595,1076,2009,FU86ACO48C,5
7129,APJ-2022-117541,11/15/2022,20221115,3595,1076,2005,8N1Y575NTQ,4
7130,EMEA-2022-166282,4/17/2022,20220417,3008,1087,2010,CDPUKBPIR6,4
7131,EMEA-2022-166282,4/17/2022,20220417,3008,1087,2009,JXGOPOZBIW,7
7132,APJ-2023-141439,11/27/2023,20231127,3500,1056,2003,GYAC880TYZ,3
7133,APJ-2023-141439,11/27/2023,20231127,3500,1056,2007,T4K7CDXGN6,4
7134,APJ-2023-141439,11/27/2023,20231127,3500,1056,2005,W36WSW9653,2
7135,APJ-2023-141439,11/27/2023,20231127,3500,1056,2007,3FDOSC84RP,2
7136,APJ-2023-141439,11/27/2023,20231127,3500,1056,2002,3P1WMZM88U,3
7137,EMEA-2021-163965,11/20/2021,20211120,3287,1022,2003,4XEE3W4NIV,5
7138,EMEA-2021-163965,11/20/2021,20211120,3287,1022,2004,7UQVPVXGZJ,2
7139,EMEA-2021-163965,11/20/2021,20211120,3287,1022,2003,5B65O8MTDF,4
7140,EMEA-2021-163965,11/20/2021,20211120,3287,1022,2001,NSP3URCXRC,3
7141,EMEA-2023-128783,9/8/2023,20230908,3229,1032,2010,YHU2FOX2P5,4
7142,EMEA-2023-128783,9/8/2023,20230908,3229,1032,2005,3WDLAABXFV,5
7143,EMEA-2020-122217,11/24/2020,20201124,3007,1074,2005,GLUNKSND1K,5
7144,EMEA-2023-141558,3/12/2023,20230312,3763,1051,2007,AN620R9QF9,5
7145,EMEA-2023-141558,3/12/2023,20230312,3763,1051,2003,RRPOQU7SM4,1
7146,EMEA-2023-141558,3/12/2023,20230312,3763,1051,2003,01YXEBYLQ5,3
7147,EMEA-2023-141558,3/12/2023,20230312,3763,1051,2004,GDNSYF6PD1,1
7148,EMEA-2022-139941,6/13/2022,20220613,3559,1052,2009,IZ8AFE8CUY,3
7149,EMEA-2022-139941,6/13/2022,20220613,3559,1052,2008,X9P1GNC0WG,3
7150,APJ-2021-166583,6/26/2021,20210626,3105,1090,2007,4QMCZ0FH6Y,3
7151,EMEA-2023-100412,12/23/2023,20231223,3677,1036,2002,QT7IO0H2HR,2
7152,AMER-2023-142909,12/23/2023,20231223,3744,1025,2003,WL1L0OPZV4,2
7153,EMEA-2020-137911,10/9/2020,20201009,3163,1050,2009,QCFM4JXOX2,2
7154,APJ-2021-106208,12/10/2021,20211210,3494,1053,2008,MYWK0R01KL,7
7155,EMEA-2021-136749,12/25/2021,20211225,3024,1011,2005,1BKMQZ4DJ7,6
7156,EMEA-2021-136749,12/25/2021,20211225,3024,1011,2003,OIRXLWEYE2,5
7157,AMER-2023-126718,4/30/2023,20230430,3410,1009,2002,YP7R0T1K04,1
7158,AMER-2022-131380,3/29/2022,20220329,3418,1022,2004,TH2HYBGU2Y,4
7159,AMER-2022-131380,3/29/2022,20220329,3418,1022,2009,4Y91AEQQWR,1
7160,APJ-2021-145835,5/13/2021,20210513,3409,1019,2007,GGMOSFZHC5,2
7161,APJ-2021-145835,5/13/2021,20210513,3409,1019,2012,RLTUUPUWRW,4
7162,EMEA-2020-138709,7/4/2020,20200704,3475,1009,2009,YX640U1ZDI,3
7163,EMEA-2020-138709,7/4/2020,20200704,3475,1009,2003,ZVN1B2XH44,5
7164,EMEA-2020-122070,4/22/2020,20200422,3693,1001,2011,883816BFYS,8
7165,EMEA-2020-122070,4/22/2020,20200422,3693,1001,2003,5U2GTC4S2P,3
7166,EMEA-2022-158610,9/20/2022,20220920,3243,1030,2004,7YD8JA59HV,2
7167,AMER-2020-117464,7/22/2020,20200722,3269,1016,2006,MTJJB68AQF,4
7168,AMER-2020-117464,7/22/2020,20200722,3269,1016,2002,I0TE461BIJ,3
7169,AMER-2020-117464,7/22/2020,20200722,3269,1016,2004,AZXE1X5T5G,10
7170,AMER-2020-117464,7/22/2020,20200722,3269,1016,2003,R69F4K1DAL,3
7171,EMEA-2023-168613,10/9/2023,20231009,3307,1045,2002,9WFO5PVAYW,2
7172,AMER-2023-125381,4/26/2023,20230426,3612,1098,2010,A8KDISEPTR,3
7173,APJ-2023-141677,3/27/2023,20230327,3097,1015,2010,UZ8JL0S7KC,5
7174,APJ-2023-141677,3/27/2023,20230327,3097,1015,2014,NDHFQ9LZHP,5
7175,APJ-2023-141677,3/27/2023,20230327,3097,1015,2009,YBDA7KSR6J,3
7176,APJ-2023-141677,3/27/2023,20230327,3097,1015,2008,GY4XCT2LTX,8
7177,APJ-2023-141677,3/27/2023,20230327,3097,1015,2004,Y0BDAPND2M,3
7178,EMEA-2023-133067,5/5/2023,20230505,3502,1065,2003,FC28TEOYGE,2
7179,EMEA-2023-133067,5/5/2023,20230505,3502,1065,2003,TW37F6VZBU,3
7180,APJ-2022-144351,11/15/2022,20221115,3054,1004,2007,VGR63H4MAB,3
7181,EMEA-2020-106054,1/7/2020,20200107,3706,1034,2006,QDXELHND9M,3
7182,AMER-2022-138667,12/28/2022,20221228,3597,1048,2010,IVM68WQ3PO,2
7183,AMER-2023-150609,5/1/2023,20230501,3126,1043,2003,RKQGWUGDEC,5
7184,APJ-2023-128853,4/22/2023,20230422,3050,1019,2002,7ITISAMDFR,9
7185,APJ-2023-133102,8/18/2023,20230818,3526,1052,2009,NOIEYBBTSS,2
7186,APJ-2023-133102,8/18/2023,20230818,3526,1052,2006,S7NZYUTPPI,3
7187,APJ-2023-133102,8/18/2023,20230818,3526,1052,2002,1GF2ZIBIX5,4
7188,APJ-2023-133102,8/18/2023,20230818,3526,1052,2005,4SED7PRMIE,2
7189,APJ-2023-133102,8/18/2023,20230818,3526,1052,2008,JTC9K14YHH,4
7190,AMER-2022-164399,11/13/2022,20221113,3109,1030,2007,4DI7WLBT00,3
7191,AMER-2022-164399,11/13/2022,20221113,3109,1030,2003,O09F6WGT5V,3
7192,EMEA-2022-116918,10/2/2022,20221002,3524,1057,2003,MCVMEPDQVL,4
7193,EMEA-2022-116918,10/2/2022,20221002,3524,1057,2006,XCU1G28AYW,8
7194,EMEA-2022-110492,2/12/2022,20220212,3366,1005,2004,X9AZZ3ANB1,6
7195,EMEA-2022-110492,2/12/2022,20220212,3366,1005,2003,JQKCAKPAQI,4
7196,AMER-2022-147683,11/14/2022,20221114,3179,1057,2005,V7VB8VT1GV,2
7197,AMER-2020-116785,4/26/2020,20200426,3763,1051,2006,64PUDRNAW6,5
7198,AMER-2020-116785,4/26/2020,20200426,3763,1051,2002,IWH0SZK39B,2
7199,EMEA-2021-156797,8/11/2021,20210811,3179,1057,2006,EBBP9WQUEJ,2
7200,EMEA-2021-156797,8/11/2021,20210811,3179,1057,2007,IH85TM2P7F,2
7201,EMEA-2022-104276,11/28/2022,20221128,3521,1006,2007,AHH0X7HO4F,1
7202,EMEA-2022-104276,11/28/2022,20221128,3521,1006,2003,F1GMXZ7LJQ,7
7203,EMEA-2022-120369,10/29/2022,20221029,3147,1032,2005,ANUR0J58JD,5
7204,APJ-2020-118276,12/29/2020,20201229,3451,1023,2005,Q93KA0V79N,3
7205,EMEA-2021-136658,9/10/2021,20210910,3492,1086,2006,97ZP2PLWIZ,2
7206,AMER-2023-137414,10/3/2023,20231003,3442,1017,2005,SDBEU06S7F,2
7207,AMER-2023-137414,10/3/2023,20231003,3442,1017,2013,0R6HYTT1Y8,11
